band1,band2,sid,edf,spearman_corr,spearman_corr_p,plv,plv_p,plv_z,granger_f,granger_f_null
gamma,beta,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,0.7085913392219384,0.0,0.6473869491192106,0.0004997501249375312,28.88566142166461,1.7949096101833357,1.0569569973155086
gamma,beta,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,0.6735696821906578,5.315110422307895e-283,0.5753410415017498,0.0004997501249375312,15.083534082797932,3.1051567103184436,1.0717151647649523
gamma,beta,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,0.6173522140740648,9.041087962717583e-146,0.5435415566542099,0.0004997501249375312,12.222845983063264,7.361545000208427,1.06607778914412
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-1_eeg.edf,0.588104097531167,0.0,0.5401428181783539,0.0004997501249375312,31.267822741793395,1.397385579627429,1.0651003790393618
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-2_eeg.edf,0.7363630822988531,0.0,0.6437084714952291,0.0004997501249375312,32.75079546218931,1.582564544174163,1.0724836322844893
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,0.5445259349349866,0.0,0.5173070018130272,0.0004997501249375312,38.48924714992388,2.279150885979045,1.061493998126963
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,0.6762962801862286,0.0,0.5778726394860834,0.0004997501249375312,36.73262815247518,1.8764772450473222,1.0624878456493299
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,0.7089388047148982,0.0,0.6314734376699508,0.0004997501249375312,41.48725491434171,1.754143107587886,1.0624565207774472
gamma,beta,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,0.6737691313453052,0.0,0.5826676175983596,0.0004997501249375312,36.96281174952941,1.4684799280336471,1.0678197313853817
gamma,beta,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,0.6669554630318416,1.352713590242489e-234,0.5906979010814593,0.0004997501249375312,23.261230767765593,1.9824086702764945,1.0871726597931577
gamma,beta,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,0.7017779100050925,0.0,0.6130262260968713,0.0004997501249375312,38.075199614503255,1.9420374194178438,1.0715639488987039
gamma,beta,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,0.7698945779951915,0.0,0.682243636245615,0.0004997501249375312,36.018996810392224,1.566918627517376,1.093378708245504
gamma,beta,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,0.7768109427325414,0.0,0.7042309564357314,0.0004997501249375312,35.60317433704251,1.6235564222089982,1.0882977904892148
gamma,beta,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-1_eeg.edf,0.6812113310474717,0.0,0.5785349030593221,0.0004997501249375312,30.05677362275013,1.6935688922184602,1.062590471699842
gamma,beta,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,0.7134045708015107,0.0,0.6046949576444852,0.0004997501249375312,34.633418644161345,3.58852338631549,1.0695331812725144
gamma,beta,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-1_eeg.edf,0.8025020964246193,1.8179798713607298e-200,0.7304285499431699,0.0004997501249375312,18.227658595925796,1.8589411946244632,1.1163531581680404
gamma,beta,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,0.7864095845207916,0.0,0.7096839723618221,0.0004997501249375312,29.752290236102322,1.706859999277052,1.0904434992882452
gamma,beta,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,0.7248951776856329,0.0,0.6737281815219477,0.0004997501249375312,36.59139110766881,1.8684983798593484,1.0835900813531258
gamma,beta,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,0.7495635866168501,0.0,0.7015014169039047,0.0004997501249375312,35.93197764708431,1.6389867066176573,1.0930013447538331
gamma,beta,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,0.7902507502268113,0.0,0.7528946427285678,0.0004997501249375312,34.87091134724711,1.825194036992375,1.0801945714270231
gamma,beta,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,0.7826274896895312,0.0,0.733341870187244,0.0004997501249375312,43.61448873760081,1.6190466435047688,1.086058668880615
gamma,sigma,sub-001,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-001/eeg/sub-001_task-sleep_run-1_eeg.edf,0.7441782098292941,0.0,0.6254042164299394,0.0004997501249375312,44.62571727660142,2.375523823374428,1.083677959681394
gamma,sigma,sub-002,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-002/eeg/sub-002_task-sleep_run-1_eeg.edf,0.5112301603313686,0.0,0.47692247016099193,0.0004997501249375312,60.34497781346976,1.8646038359311234,1.0776174654310533
gamma,sigma,sub-003,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-003/eeg/sub-003_task-sleep_run-1_eeg.edf,0.5052917677119465,0.0,0.44212996913179703,0.0004997501249375312,56.67101607035633,1.7320755434471693,1.0616090254131054
gamma,sigma,sub-004,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-004/eeg/sub-004_task-sleep_run-1_eeg.edf,0.37398676162049793,0.0,0.33942178218352365,0.0004997501249375312,36.524884328479125,1.862067843874909,1.0888274182229958
gamma,sigma,sub-005,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-005/eeg/sub-005_task-sleep_run-1_eeg.edf,0.6092556134804556,0.0,0.5333278911189783,0.0004997501249375312,75.20839482018637,1.7137575492740849,1.0623239208155124
gamma,sigma,sub-006,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-006/eeg/sub-006_task-sleep_run-1_eeg.edf,0.43993532439415983,0.0,0.4181855880441796,0.0004997501249375312,50.847133666792296,2.2020998070375506,1.0806737031545433
gamma,sigma,sub-007,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-007/eeg/sub-007_task-sleep_run-1_eeg.edf,0.4676596867436968,0.0,0.40173039654463266,0.0004997501249375312,36.22175815360799,1.5433839038475463,1.097818863284721
gamma,sigma,sub-008,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-008/eeg/sub-008_task-sleep_run-1_eeg.edf,0.5709606042354108,0.0,0.5099174311550754,0.0004997501249375312,70.46898172190491,1.7513672255689487,1.0796973174108773
gamma,sigma,sub-009,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-009/eeg/sub-009_task-sleep_run-1_eeg.edf,0.45853934110365446,0.0,0.417108059038574,0.0004997501249375312,60.548391715272075,1.9612852162644971,1.067094938126643
gamma,sigma,sub-010,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-010/eeg/sub-010_task-sleep_run-1_eeg.edf,0.5534518516977583,0.0,0.5056141959666575,0.0004997501249375312,53.250494118784616,1.6510562513521052,1.1003419698355197
gamma,sigma,sub-012,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-012/eeg/sub-012_task-sleep_run-1_eeg.edf,0.6056553672331592,4.246583525645071e-143,0.5733909764373576,0.0004997501249375312,20.424914254465545,2.563557124045085,1.0808974095084634
gamma,sigma,sub-013,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-013/eeg/sub-013_task-sleep_run-1_eeg.edf,0.6341670130390441,1.4602350555211502e-137,0.5317941472366287,0.0004997501249375312,17.363575143343937,2.3664249510863193,1.0629578072819048
gamma,sigma,sub-018,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-018/eeg/sub-018_task-sleep_run-1_eeg.edf,0.5295234899475966,8.4728133503941e-102,0.43620565253996135,0.0004997501249375312,14.425941680844494,2.6508364894520935,1.0473870416187883
gamma,sigma,sub-019,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-019/eeg/sub-019_task-sleep_run-1_eeg.edf,0.6106712235847255,4.5762488551636226e-172,0.5771252187598095,0.0004997501249375312,21.605804826021984,3.061017494279717,1.0614761544463591
gamma,sigma,sub-020,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-020/eeg/sub-020_task-sleep_run-1_eeg.edf,0.3793686945312683,2.1230556850710116e-60,0.33067306701293264,0.0004997501249375312,13.933743583598119,1.806233990194147,1.0452808577349741
gamma,sigma,sub-028,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-028/eeg/sub-028_task-sleep_run-1_eeg.edf,0.41561633917813906,3.0627039883888053e-50,0.41160799127743,0.0004997501249375312,13.61070686773121,2.907704509512981,1.0370619347401666
gamma,sigma,sub-034,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-034/eeg/sub-034_task-sleep_run-1_eeg.edf,0.6290558305454331,1.1589204527777058e-185,0.5602063925995303,0.0004997501249375312,21.18280971006564,1.8369191559281564,1.056904255087914
gamma,sigma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-1_eeg.edf,0.14334339288187395,7.681937093101704e-34,0.1176699735711494,0.0004997501249375312,7.401392694282042,1.5957193845535869,1.0552062079676319
gamma,sigma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-2_eeg.edf,0.11094835903918092,1.2483430320855693e-21,0.08814891741268925,0.0004997501249375312,5.115553969137492,1.4772134617300265,1.0604560881969431
gamma,sigma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-1_eeg.edf,0.17275431986132245,1.0737306276167058e-12,0.13581495625719792,0.0004997501249375312,4.37662452633047,1.1065975330207851,1.0651492533588698
gamma,sigma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-2_eeg.edf,0.10768785838827712,8.165657566234336e-05,0.09604945681793761,0.050474762618690654,1.8933591064874375,1.775131526449562,1.0556211469065473
gamma,sigma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-3_eeg.edf,0.11270904365369493,4.241911118129695e-06,0.08887122355095521,0.021989005497251374,2.278856284407636,1.4023301692700902,1.0467226794336266
gamma,sigma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,0.16024846946556157,1.9913660846016065e-45,0.1252243138697413,0.0004997501249375312,10.15858541378874,1.4545939545824313,1.0535846614812
gamma,sigma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,0.32517128846050747,3.4981588536625967e-190,0.28451619298819136,0.0004997501249375312,22.521730431809946,1.6027945654203404,1.079625452058482
gamma,sigma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,0.12451667223331388,2.29400230941345e-08,0.09321793431149407,0.014992503748125937,2.583344518523686,1.4547576169516918,1.053646962533723
gamma,sigma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,0.3721243246246556,8.074490092439736e-73,0.3618367139002246,0.0004997501249375312,13.874696219333378,1.6515206767156414,1.0358227798437611
gamma,sigma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,0.17197730812260528,3.104786896274649e-12,0.14761188885404256,0.0004997501249375312,4.83426251457167,1.2147519956781814,1.0540129044650313
gamma,sigma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,0.36090901018372423,4.846486658089871e-64,0.3411149205112055,0.0004997501249375312,12.84634109447837,1.9020209192619675,1.0492363492235461
gamma,sigma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,0.14318861882752845,2.750538631315122e-12,0.1077826316405296,0.0009995002498750624,3.808332011650099,1.2607874446255671,1.0337207785822669
gamma,sigma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,0.38705619562260635,8.826013808015434e-78,0.3812144677186143,0.0004997501249375312,15.28882000058993,2.2320235428359747,1.0563998070115563
gamma,sigma,sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,0.1005900192503591,6.217207246532571e-16,0.08830740115109627,0.0004997501249375312,5.536430110336173,1.4041331514160336,1.0486956057146017
gamma,sigma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,0.14064288828933538,2.091836113629981e-37,0.12235893139039293,0.0004997501249375312,8.829311028507554,1.2692649248001553,1.0542441126669904
gamma,sigma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,0.11649596830869184,1.4793476941713977e-24,0.09501512158122864,0.0004997501249375312,6.466534218772045,1.3194763329213637,1.059052745434863
gamma,sigma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,0.029456459625999156,0.009268042780059238,0.024358432906246407,0.25837081459270367,0.5883342148572075,1.3566613030675707,1.0622537316132439
gamma,sigma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,0.0774775759655219,2.1336548541291946e-13,0.059138858458240635,0.0004997501249375312,4.6473421182147145,1.3446895098113203,1.0557582430721326
gamma,sigma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,0.11831307343607829,4.210662712595112e-06,0.12681548678335486,0.0009995002498750624,3.7837147637538258,0.8889687385912337,1.0373824543196457
gamma,sigma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,0.18459598759648285,4.603246658532757e-16,0.16309077508564468,0.0004997501249375312,6.201373246430449,1.4190419997014547,1.0575572116493746
gamma,sigma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,0.5062304675926412,4.752307076382239e-90,0.5353612523702234,0.0004997501249375312,15.645340067307515,1.5183377477536262,1.0510724757272167
gamma,sigma,sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,0.08514770347883498,6.969935706957366e-14,0.0777279476354886,0.0004997501249375312,5.7157804325721235,1.3863527567063596,1.0638774818413375
gamma,sigma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,0.1280591810224181,5.43096899669956e-08,0.10656364493135832,0.0029985007496251873,3.3738177181646867,1.5751386817030657,1.0528005176549737
gamma,sigma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,0.18721387540547074,5.849825744693462e-16,0.15708309608819024,0.0004997501249375312,5.617735988670068,1.0999009348263853,1.0752896497845101
gamma,sigma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,0.4674497400195643,2.4969378668462247e-109,0.47875190148734664,0.0004997501249375312,15.236980529493286,1.8230729608684297,1.0312936164225712
gamma,sigma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,0.08643520290508243,3.5663831541320374e-14,0.07232040062646576,0.0004997501249375312,5.426482064304846,1.4124507256725511,1.0484092013501187
gamma,sigma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,0.06933972856438217,1.6927066328922324e-09,0.06319320125297968,0.0004997501249375312,4.840847258511238,1.2217820387902534,1.0600084671206018
gamma,sigma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,0.13179546152707508,2.7171946900091327e-30,0.09748689904724456,0.0004997501249375312,6.417288669137314,1.2491047764297205,1.0634962601975668
gamma,sigma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-2_eeg.edf,0.04891905248823722,1.9680768977856826e-05,0.04270658778160227,0.008995502248875561,2.8846818328200867,1.3962714422907447,1.0536754298515363
gamma,sigma,sub-051,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,0.08578324273876405,0.0001146291534889332,0.057470019521679676,0.1294352823588206,1.183288611664382,1.0613949754773753,1.0548268226779218
gamma,sigma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,0.060142315696022096,5.374239908432644e-07,0.037987435013760874,0.04597701149425287,1.928965810370467,1.247414302078442,1.0576192209845268
gamma,sigma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,0.1270471518822584,4.4670867902720235e-29,0.10195821049583828,0.0004997501249375312,7.224856952198296,1.2748519697387384,1.056465823148779
gamma,sigma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,0.12728214980736346,4.932654362915781e-27,0.09148683604375776,0.0004997501249375312,6.616016221785519,1.540579652021139,1.0526331500741921
gamma,sigma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,0.09395582137187546,3.492833704396868e-14,0.08167698123810403,0.0004997501249375312,5.019808993214941,1.406181784441809,1.0637902046419652
gamma,sigma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,0.1336906467423634,1.667773854333734e-34,0.12436302427810102,0.0004997501249375312,8.592313409549206,1.5611224591015582,1.0570153721129065
gamma,sigma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,0.1764885933144137,6.950513781611305e-56,0.15479932457873696,0.0004997501249375312,10.622647416514278,1.5181833138885332,1.0658570656942217
gamma,sigma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,0.08249878545340916,2.528175093555991e-12,0.062038951958771,0.0014992503748125937,3.6682799956709946,1.2993842650757288,1.0564698416203215
gamma,sigma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,0.08477044672508677,1.4571326837219453e-13,0.07542784159110531,0.0004997501249375312,4.76623397846422,1.3532846016544064,1.0607096580550066
gamma,sigma,sub-056,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-056/eeg/sub-056_task-sleep_run-1_eeg.edf,0.08771230150220141,1.5014280582235849e-13,0.07451667287195106,0.0004997501249375312,4.921585315354874,1.5179534597368094,1.074127590988887
